date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:05:57	1586/1586	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2000:48:45%20GMT	http://marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/shortcodes/shortcodes/testimonials/static/js/scripts.js?ver=4.9.5	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/shortcodes/shortcodes/testimonials/static/js/scripts55fe.js	(from http://marianodigabriele.com/?page_id=3071)
10:05:59	4483/4483	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2000:48:45%20GMT	http://marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/fade-slider/static/js/fade-slider.js?ver=2.7.12	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/fade-slider/static/js/fade-slider4537.js	(from http://marianodigabriele.com/?page_id=3071)
10:05:59	2443/2443	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2000:48:45%20GMT	http://marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/reload-slider/static/js/reload-slider.js?ver=2.7.12	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/reload-slider/static/js/reload-slider4537.js	(from http://marianodigabriele.com/?page_id=3071)
10:06:01	3524/3524	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/corso_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/corso_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:01	2038/2038	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/adamclarke_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/adamclarke_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:03	3984/3984	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/AJ_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/AJ_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:05	188720/188720	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/iMac.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/iMac.png	(from http://marianodigabriele.com/?page_id=3071)
10:06:05	3453/3453	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/hunter_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/hunter_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:05	2955/2955	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/revolts_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/revolts_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:06	2788/2788	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/robinson_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/robinson_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:07	2407/2407	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/edwards_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/edwards_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:08	2883/2883	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/goodmans_logo.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/goodmans_logo.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:10	2218/2218	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:06:08%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fpage_id%3D3074	/Users/xbw881/websites/mariano/marianodigabriele.com/index1785.json	(from http://marianodigabriele.com/?page_id=3074)
10:06:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20May%202018%2014:06:09%20GMT	http://marianodigabriele.com/?p=3074	/Users/xbw881/websites/mariano/marianodigabriele.com/index7f28.html	(from http://marianodigabriele.com/?page_id=3074)
10:06:11	2319/2319	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:06:09%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fpage_id%3D3074&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexdeab.php	(from http://marianodigabriele.com/?page_id=3074)
10:06:15	576/576	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/laprop_icon.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/laprop_icon.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:19	1041/1041	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/battery_icon.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/battery_icon.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:19	1302/1302	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/location_icon.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/location_icon.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:21	92273/92273	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/slide2_revo.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/slide2_revo.jpg	(from http://marianodigabriele.com/?page_id=3074)
10:06:23	56638/56638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/05/Article-Mistakes1.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/05/Article-Mistakes1.jpg	(from http://marianodigabriele.com/?page_id=3074)
10:06:23	1423/1423	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/02GALLERY.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/02GALLERY.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:25	20430/20430	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/About-Us-Composition-2.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/About-Us-Composition-2.jpg	(from http://marianodigabriele.com/?page_id=3074)
10:06:27	59564/59564	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:23%20GMT	http://marianodigabriele.com/?fw-portfolio-category=all	/Users/xbw881/websites/mariano/marianodigabriele.com/index7ec2.html	(from http://marianodigabriele.com/?page_id=3074)
10:06:27	29483/29483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/brands_bg_test.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/brands_bg_test.jpg	(from http://marianodigabriele.com/?page_id=3074)
10:06:27	50833/50833	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:23%20GMT	http://marianodigabriele.com/?fw-portfolio-category=animation	/Users/xbw881/websites/mariano/marianodigabriele.com/indexfbbd.html	(from http://marianodigabriele.com/?page_id=3074)
10:06:28	50845/50845	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:23%20GMT	http://marianodigabriele.com/?fw-portfolio-category=illustration	/Users/xbw881/websites/mariano/marianodigabriele.com/index737c.html	(from http://marianodigabriele.com/?page_id=3074)
10:06:28	877/877	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/03Clients2.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/03Clients2.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:29	52274/52274	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:27%20GMT	http://marianodigabriele.com/?fw-portfolio-category=mobile-apps	/Users/xbw881/websites/mariano/marianodigabriele.com/index4598.html	(from http://marianodigabriele.com/?page_id=3074)
10:06:29	2077/2077	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/08/pattern_green.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/08/pattern_green.jpg	(from http://marianodigabriele.com/?page_id=3074)
10:06:30	2689/2689	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/elegant_icon-31.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/elegant_icon-31.png	(from http://marianodigabriele.com/?page_id=3074)
10:06:31	7565/7565	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2000:48:45%20GMT	http://marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/image-video-slider/static/js/image-video-slider.js?ver=2.7.12	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/image-video-slider/static/js/image-video-slider4537.js	(from http://marianodigabriele.com/?page_id=3074)
10:06:32	2186/2186	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2001%20Feb%202018%2000:48:45%20GMT	http://marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/themefuse-carousel/static/js/themefuse-carousel.js?ver=2.7.12	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/themes/the-core-parent/framework-customizations/extensions/media/extensions/slider/extensions/themefuse-carousel/static/js/themefuse-carousel4537.js	(from http://marianodigabriele.com/?page_id=3074)
10:06:34	2218/2218	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:06:32%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fpage_id%3D3379	/Users/xbw881/websites/mariano/marianodigabriele.com/indexebd9.json	(from http://marianodigabriele.com/?page_id=3379)
10:06:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20May%202018%2014:06:33%20GMT	http://marianodigabriele.com/?p=3379	/Users/xbw881/websites/mariano/marianodigabriele.com/index1e9b.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:35	2319/2319	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:06:33%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fpage_id%3D3379&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index8183.php	(from http://marianodigabriele.com/?page_id=3379)
10:06:37	31540/31540	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-1.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-1.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:39	416/416	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20May%202018%2014:06:36%20GMT	http://marianodigabriele.com/product/oregon-ducks-jersey/	/Users/xbw881/websites/mariano/marianodigabriele.com/product/oregon-ducks-jersey/index.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:39	418/418	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20May%202018%2014:06:37%20GMT	http://marianodigabriele.com/product/cal-bears-nike-jersey/	/Users/xbw881/websites/mariano/marianodigabriele.com/product/cal-bears-nike-jersey/index.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:43	55346/55346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-2.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-2.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:43	415/415	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20May%202018%2014:06:39%20GMT	http://marianodigabriele.com/product/washed-petit-jeans/	/Users/xbw881/websites/mariano/marianodigabriele.com/product/washed-petit-jeans/index.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:43	31567/31567	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-3.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/shopping-slide-3.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:47	41817/41817	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/131.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/131.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:47	59121/59121	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:42%20GMT	http://marianodigabriele.com/?product=texas-longhorns-hat	/Users/xbw881/websites/mariano/marianodigabriele.com/index1b2a.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:49	95647/95647	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:43%20GMT	http://marianodigabriele.com/?page_id=3379&add-to-cart=2755	/Users/xbw881/websites/mariano/marianodigabriele.com/index0a76.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:49	45270/45270	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/171.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/171.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:51	59228/59228	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:46%20GMT	http://marianodigabriele.com/?product=oregon-ducks-jersey	/Users/xbw881/websites/mariano/marianodigabriele.com/index2a48.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:53	95647/95647	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:48%20GMT	http://marianodigabriele.com/?page_id=3379&add-to-cart=2750	/Users/xbw881/websites/mariano/marianodigabriele.com/index3b22.html	(from http://marianodigabriele.com/?page_id=3379)
10:06:57	32338/32338	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/211.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/211.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:06:57	57155/57155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/251.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/251.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:07:03	59266/59266	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:06:57%20GMT	http://marianodigabriele.com/?product=arizona-cats-t-shirt	/Users/xbw881/websites/mariano/marianodigabriele.com/index5f55.html	(from http://marianodigabriele.com/?page_id=3379)
10:07:04	42435/42435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/5.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/5.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:07:05	246/246	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/Patch.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/Patch.png	(from http://marianodigabriele.com/?page_id=3379)
10:07:07	848/848	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/Freeform-Pen-Tool.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/Freeform-Pen-Tool.png	(from http://marianodigabriele.com/?page_id=3379)
10:07:07	43475/43475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/1.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/1.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:07:07	76419/76419	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/91.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/91.jpg	(from http://marianodigabriele.com/?page_id=3379)
10:07:08	95647/95647	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:07:03%20GMT	http://marianodigabriele.com/?page_id=3379&add-to-cart=2745	/Users/xbw881/websites/mariano/marianodigabriele.com/index5256.html	(from http://marianodigabriele.com/?page_id=3379)
10:07:09	765/765	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/09/Pencil-Terminal.png	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/09/Pencil-Terminal.png	(from http://marianodigabriele.com/?page_id=3379)
